neg,neu,pos,compound,datetime
0.0,0.745,0.255,0.34,2024-07-07 18:18:12.473274
0.0,0.729,0.271,0.3818,2024-07-07 18:18:12.495260
0.402,0.598,0.0,-0.8126,2024-07-07 18:18:12.495260
0.0,0.593,0.407,0.5859,2024-07-07 18:18:12.523012
0.0,1.0,0.0,0.0,2024-07-07 19:18:12.453339
0.0,1.0,0.0,0.0,2024-07-07 19:18:12.495260
0.1,0.81,0.09,-0.0516,2024-07-07 19:18:12.502998
0.381,0.619,0.0,-0.8126,2024-07-07 19:18:12.523012
0.0,1.0,0.0,0.0,2024-07-07 20:18:12.453339
0.176,0.824,0.0,-0.128,2024-07-07 20:18:12.473274
0.13,0.87,0.0,-0.128,2024-07-07 20:18:12.502998
0.0,0.745,0.255,0.4767,2024-07-07 20:18:12.502998
0.0,1.0,0.0,0.0,2024-07-07 20:18:12.517866
0.0,1.0,0.0,0.0,2024-07-07 20:18:12.523012
0.143,0.857,0.0,-0.128,2024-07-07 21:18:12.448091
0.412,0.588,0.0,-0.7717,2024-07-07 21:18:12.448091
0.255,0.745,0.0,-0.34,2024-07-07 21:18:12.453339
0.213,0.492,0.295,0.128,2024-07-07 21:18:12.523012
0.381,0.619,0.0,-0.8126,2024-07-07 22:11:49.403721
0.273,0.727,0.0,-0.6705,2024-07-07 22:18:12.453339
0.402,0.598,0.0,-0.8126,2024-07-07 22:18:12.483081
0.0,0.75,0.25,0.4588,2024-07-07 22:18:12.483081
0.402,0.598,0.0,-0.8126,2024-07-07 22:18:12.502998
0.292,0.708,0.0,-0.5106,2024-07-07 23:18:12.448091
0.0,0.879,0.121,0.296,2024-07-07 23:18:12.463268
0.0,1.0,0.0,0.0,2024-07-07 23:18:12.479339
0.148,0.852,0.0,-0.3818,2024-07-07 23:18:12.479339
0.0,1.0,0.0,0.0,2024-07-07 23:18:12.512788
0.253,0.604,0.143,-0.25,2024-07-07 23:18:12.512788
0.0,1.0,0.0,0.0,2024-07-07 23:18:12.512788
0.0,1.0,0.0,0.0,2024-07-07 23:18:12.517866
0.0,1.0,0.0,0.0,2024-07-07 23:18:12.517866
0.0,1.0,0.0,0.0,2024-07-07 23:18:12.517866
0.0,1.0,0.0,0.0,2024-07-07 23:18:12.517866
0.105,0.776,0.119,0.0772,2024-07-07 23:18:12.523012
0.0,1.0,0.0,0.0,2024-07-07 23:18:12.527030
0.293,0.707,0.0,-0.4404,2024-07-08 00:18:12.453339
0.0,0.556,0.444,0.7906,2024-07-08 00:18:12.473274
0.225,0.775,0.0,-0.4404,2024-07-08 00:18:12.479339
0.0,0.777,0.223,0.3182,2024-07-08 00:18:12.483081
0.426,0.185,0.389,-0.0516,2024-07-08 00:18:12.483081
0.0,0.58,0.42,0.4404,2024-07-08 00:18:12.483081
0.275,0.725,0.0,-0.4215,2024-07-08 00:18:12.493209
0.0,1.0,0.0,0.0,2024-07-08 00:18:12.495260
0.0,1.0,0.0,0.0,2024-07-08 00:18:12.502998
0.421,0.579,0.0,-0.6249,2024-07-08 00:18:12.502998
0.0,0.677,0.323,0.7351,2024-07-08 00:18:12.502998
0.0,1.0,0.0,0.0,2024-07-08 00:18:12.512788
0.0,1.0,0.0,0.0,2024-07-08 00:18:12.522882
0.0,1.0,0.0,0.0,2024-07-08 01:11:49.388711
0.128,0.726,0.145,0.0772,2024-07-08 01:18:12.448091
0.105,0.776,0.119,0.0772,2024-07-08 01:18:12.448091
0.0,0.804,0.196,0.296,2024-07-08 01:18:12.453339
0.0,1.0,0.0,0.0,2024-07-08 01:18:12.453339
0.281,0.719,0.0,-0.5994,2024-07-08 01:18:12.453339
0.0,0.839,0.161,0.3182,2024-07-08 01:18:12.463268
0.0,1.0,0.0,0.0,2024-07-08 01:18:12.467848
0.254,0.746,0.0,-0.5267,2024-07-08 01:18:12.467848
0.273,0.727,0.0,-0.4588,2024-07-08 01:18:12.470024
0.0,1.0,0.0,0.0,2024-07-08 01:18:12.470024
0.0,1.0,0.0,0.0,2024-07-08 01:18:12.470024
0.2,0.8,0.0,-0.128,2024-07-08 01:18:12.473274
0.0,1.0,0.0,0.0,2024-07-08 01:18:12.473274
0.104,0.896,0.0,-0.1027,2024-07-08 01:18:12.483081
0.348,0.652,0.0,-0.5859,2024-07-08 01:18:12.495260
0.128,0.726,0.145,0.0772,2024-07-08 01:18:12.495260
0.43,0.57,0.0,-0.7783,2024-07-08 01:18:12.495260
0.389,0.611,0.0,-0.6249,2024-07-08 01:18:12.502998
0.0,1.0,0.0,0.0,2024-07-08 01:18:12.502998
0.0,1.0,0.0,0.0,2024-07-08 01:18:12.512788
0.0,1.0,0.0,0.0,2024-07-08 02:18:12.453339
0.388,0.517,0.095,-0.6597,2024-07-08 02:18:12.463268
0.0,1.0,0.0,0.0,2024-07-08 02:18:12.463268
0.0,1.0,0.0,0.0,2024-07-08 02:18:12.473274
0.0,1.0,0.0,0.0,2024-07-08 02:18:12.473274
0.0,1.0,0.0,0.0,2024-07-08 02:18:12.483081
0.0,1.0,0.0,0.0,2024-07-08 02:18:12.483081
0.205,0.795,0.0,-0.2023,2024-07-08 02:18:12.493057
0.0,0.769,0.231,0.34,2024-07-08 02:18:12.495260
0.0,1.0,0.0,0.0,2024-07-08 02:18:12.502998
0.0,0.654,0.346,0.5719,2024-07-08 02:18:12.502998
0.0,0.748,0.252,0.4019,2024-07-08 02:18:12.511170
0.236,0.764,0.0,-0.5267,2024-07-08 02:18:12.512788
0.0,0.625,0.375,0.6597,2024-07-08 02:18:12.517866
