neg,neu,pos,compound,datetime
0.0,1.0,0.0,0.0,2024-07-09 15:32:24.546891
0.0,0.812,0.188,0.4588,2024-07-09 15:32:24.548244
0.0,1.0,0.0,0.0,2024-07-09 15:32:24.548244
0.0,0.818,0.182,0.4404,2024-07-09 15:32:24.549450
0.0,1.0,0.0,0.0,2024-07-09 15:32:24.549450
0.248,0.752,0.0,-0.5106,2024-07-09 15:32:24.549450
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.079706
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.096237
0.0,0.864,0.136,0.296,2024-07-09 15:33:26.096237
0.0,0.915,0.085,0.0772,2024-07-09 15:33:26.096237
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.096237
0.0,0.8,0.2,0.3612,2024-07-09 15:33:26.096237
0.0,0.784,0.216,0.5106,2024-07-09 15:33:26.096237
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.111995
0.0,0.791,0.209,0.4404,2024-07-09 15:33:26.111995
0.0,0.678,0.322,0.5859,2024-07-09 15:33:26.111995
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.111995
0.139,0.482,0.38,0.6124,2024-07-09 15:33:26.111995
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.127011
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.127011
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.127011
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.127011
0.0,0.791,0.209,0.4404,2024-07-09 15:33:26.138571
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.138571
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.143949
0.242,0.758,0.0,-0.4939,2024-07-09 15:33:26.143949
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.143949
0.0,0.61,0.39,0.8074,2024-07-09 15:33:26.143949
0.0,0.6,0.4,0.7184,2024-07-09 15:33:26.143949
0.0,0.64,0.36,0.5423,2024-07-09 15:33:26.143949
0.0,0.741,0.259,0.6369,2024-07-09 15:33:26.143949
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.143949
0.2,0.8,0.0,-0.4588,2024-07-09 15:33:26.143949
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.143949
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.143949
0.0,1.0,0.0,0.0,2024-07-09 15:33:26.158964
0.429,0.571,0.0,-0.6444,2024-07-09 16:32:24.512886
0.291,0.709,0.0,-0.5719,2024-07-09 16:32:24.529607
0.0,1.0,0.0,0.0,2024-07-09 16:33:26.096237
0.0,1.0,0.0,0.0,2024-07-09 17:32:24.529607
0.0,1.0,0.0,0.0,2024-07-09 17:32:24.546891
0.0,1.0,0.0,0.0,2024-07-09 17:32:24.548244
0.077,0.648,0.275,0.7096,2024-07-09 17:33:26.096237
0.0,1.0,0.0,0.0,2024-07-09 17:33:26.096237
0.0,1.0,0.0,0.0,2024-07-09 17:33:26.111995
0.0,1.0,0.0,0.0,2024-07-09 18:32:24.549450
0.0,0.686,0.314,0.4939,2024-07-09 18:33:26.079706
0.0,1.0,0.0,0.0,2024-07-09 18:33:26.111995
0.0,0.756,0.244,0.6369,2024-07-09 18:33:26.143132
0.393,0.437,0.169,-0.4767,2024-07-09 18:33:26.158964
0.0,1.0,0.0,0.0,2024-07-09 19:32:24.479639
0.115,0.574,0.311,0.7003,2024-07-09 19:33:26.096237
0.0,1.0,0.0,0.0,2024-07-09 19:33:26.096237
0.0,0.862,0.138,0.34,2024-07-09 19:33:26.138571
0.0,0.75,0.25,0.4588,2024-07-09 20:32:24.495708
0.188,0.812,0.0,-0.4588,2024-07-09 20:32:24.512886
0.207,0.643,0.15,-0.2023,2024-07-09 20:32:24.512886
0.0,1.0,0.0,0.0,2024-07-09 20:32:24.546891
0.203,0.797,0.0,-0.4215,2024-07-09 20:33:26.079706
0.219,0.781,0.0,-0.2023,2024-07-09 21:32:24.479639
0.0,1.0,0.0,0.0,2024-07-09 21:32:24.495708
0.0,0.866,0.134,0.1779,2024-07-09 21:32:24.495708
0.0,0.859,0.141,0.3182,2024-07-09 21:32:24.529607
0.11,0.89,0.0,-0.1531,2024-07-09 21:33:26.096237
0.0,0.694,0.306,0.5267,2024-07-09 21:33:26.096237
0.155,0.845,0.0,-0.5106,2024-07-09 21:33:26.111995
0.408,0.592,0.0,-0.7845,2024-07-09 21:33:26.111995
0.0,0.789,0.211,0.34,2024-07-09 22:32:24.512886
0.0,1.0,0.0,0.0,2024-07-09 22:32:24.529607
0.0,1.0,0.0,0.0,2024-07-09 22:32:24.529607
0.179,0.741,0.08,-0.3818,2024-07-09 22:32:24.545886
0.0,1.0,0.0,0.0,2024-07-09 22:33:26.127011
0.0,1.0,0.0,0.0,2024-07-09 23:32:24.528123
0.0,1.0,0.0,0.0,2024-07-09 23:33:26.096237
0.0,1.0,0.0,0.0,2024-07-09 23:33:26.138571
0.151,0.688,0.161,0.0516,2024-07-10 00:32:24.479639
0.0,1.0,0.0,0.0,2024-07-10 00:32:24.495708
0.0,1.0,0.0,0.0,2024-07-10 00:32:24.529607
0.0,1.0,0.0,0.0,2024-07-10 00:32:24.549450
0.197,0.803,0.0,-0.4019,2024-07-10 00:33:26.138571
0.0,0.8,0.2,0.3612,2024-07-10 00:33:26.143949
0.0,1.0,0.0,0.0,2024-07-10 00:33:26.143949
0.0,0.821,0.179,0.34,2024-07-10 01:32:24.479639
0.0,0.627,0.373,0.8531,2024-07-10 01:32:24.529607
0.0,0.833,0.167,0.34,2024-07-10 01:33:26.079706
0.0,1.0,0.0,0.0,2024-07-10 01:33:26.096237
0.0,1.0,0.0,0.0,2024-07-10 01:33:26.111995
0.0,1.0,0.0,0.0,2024-07-10 01:33:26.111995
0.0,1.0,0.0,0.0,2024-07-10 02:32:24.495708
0.0,0.798,0.202,0.5106,2024-07-10 02:32:24.529607
0.189,0.811,0.0,-0.2023,2024-07-10 02:33:26.095722
