neg,neu,pos,compound,datetime
0.0,1.0,0.0,0.0,2024-07-03 13:17:59.637278
0.0,1.0,0.0,0.0,2024-07-03 13:17:59.642534
0.0,1.0,0.0,0.0,2024-07-03 13:17:59.642534
0.0,1.0,0.0,0.0,2024-07-03 13:17:59.651243
0.0,1.0,0.0,0.0,2024-07-03 13:17:59.652245
0.0,1.0,0.0,0.0,2024-07-03 13:17:59.652913
0.0,1.0,0.0,0.0,2024-07-03 13:17:59.654961
0.0,1.0,0.0,0.0,2024-07-03 14:51:21.935433
0.0,0.588,0.412,0.6808,2024-07-03 15:39:41.599189
0.145,0.855,0.0,-0.5233,2024-07-04 00:07:15.725688
0.0,0.857,0.143,0.25,2024-07-04 00:07:15.725688
0.0,0.777,0.223,0.3182,2024-07-04 00:07:15.757127
0.0,1.0,0.0,0.0,2024-07-04 00:07:15.757127
0.0,0.708,0.292,0.5106,2024-07-04 00:07:15.757127
0.0,0.891,0.109,0.0258,2024-07-04 00:07:15.757127
0.0,1.0,0.0,0.0,2024-07-04 00:07:15.757127
0.0,0.649,0.351,0.4019,2024-07-04 13:10:37.426358
0.327,0.673,0.0,-0.5267,2024-07-04 13:10:37.434564
0.0,1.0,0.0,0.0,2024-07-04 13:10:37.439828
0.0,0.748,0.252,0.4019,2024-07-04 13:17:59.583994
0.0,1.0,0.0,0.0,2024-07-04 13:17:59.599167
0.202,0.565,0.234,0.1027,2024-07-04 13:17:59.602395
0.0,0.513,0.487,0.6908,2024-07-04 13:17:59.622300
0.0,1.0,0.0,0.0,2024-07-04 13:17:59.622300
0.0,1.0,0.0,0.0,2024-07-04 13:17:59.622300
0.0,0.663,0.337,0.7269,2024-07-04 13:17:59.628326
0.0,1.0,0.0,0.0,2024-07-04 13:17:59.628457
0.0,1.0,0.0,0.0,2024-07-04 13:17:59.637278
0.0,1.0,0.0,0.0,2024-07-04 13:17:59.637278
0.0,1.0,0.0,0.0,2024-07-04 13:17:59.637278
0.0,0.827,0.173,0.3182,2024-07-04 13:17:59.637278
0.0,0.548,0.452,0.3182,2024-07-04 13:17:59.642534
0.0,1.0,0.0,0.0,2024-07-04 13:17:59.649115
0.0,0.732,0.268,0.296,2024-07-04 13:17:59.650245
0.0,0.685,0.315,0.3182,2024-07-04 13:17:59.650245
0.0,0.88,0.12,0.0935,2024-07-04 13:17:59.654961
0.0,0.769,0.231,0.34,2024-07-04 14:33:48.779059
0.187,0.597,0.216,0.1027,2024-07-04 14:33:48.779059
0.0,0.901,0.099,0.0258,2024-07-04 14:33:48.779059
0.0,0.821,0.179,0.34,2024-07-04 14:33:48.779059
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.779059
0.0,0.734,0.266,0.2263,2024-07-04 14:33:48.779059
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.779059
0.0,0.745,0.255,0.34,2024-07-04 14:33:48.784190
0.0,0.754,0.246,0.5994,2024-07-04 14:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.784190
0.0,0.776,0.224,0.3818,2024-07-04 14:33:48.784190
0.0,0.647,0.353,0.5994,2024-07-04 14:33:48.784190
0.0,0.68,0.32,0.5106,2024-07-04 14:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.784190
0.0,0.778,0.222,0.25,2024-07-04 14:33:48.784190
0.0,0.833,0.167,0.34,2024-07-04 14:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.784190
0.0,0.759,0.241,0.5859,2024-07-04 14:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 14:33:48.784190
0.194,0.806,0.0,-0.34,2024-07-04 14:33:48.787794
0.0,1.0,0.0,0.0,2024-07-04 14:51:36.701996
0.0,0.759,0.241,0.5859,2024-07-04 15:33:48.784190
0.0,0.833,0.167,0.34,2024-07-04 15:33:48.784190
0.0,0.621,0.379,0.7269,2024-07-04 15:39:41.649563
0.127,0.788,0.085,-0.1779,2024-07-04 15:39:41.661059
0.0,0.743,0.257,0.5859,2024-07-04 16:33:48.779059
0.0,0.594,0.406,0.802,2024-07-04 16:36:30.588372
0.0,0.822,0.178,0.3818,2024-07-04 17:33:48.779059
0.285,0.715,0.0,-0.6114,2024-07-04 17:33:48.784190
0.0,1.0,0.0,0.0,2024-07-04 18:33:48.779059
0.0,1.0,0.0,0.0,2024-07-04 21:33:48.779059
0.219,0.781,0.0,-0.4215,2024-07-04 23:33:48.784190
0.0,0.795,0.205,0.4767,2024-07-04 23:36:30.588372
0.0,1.0,0.0,0.0,2024-07-05 00:07:15.710076
0.0,1.0,0.0,0.0,2024-07-05 00:07:15.725688
0.0,1.0,0.0,0.0,2024-07-05 00:07:15.757127
0.0,1.0,0.0,0.0,2024-07-05 00:07:15.757127
0.0,0.826,0.174,0.2732,2024-07-05 00:07:15.757127
0.0,0.891,0.109,0.0258,2024-07-05 00:33:48.779059
0.0,1.0,0.0,0.0,2024-07-05 00:36:30.588372
0.0,1.0,0.0,0.0,2024-07-05 01:36:30.585622
0.133,0.867,0.0,-0.1761,2024-07-05 01:36:30.588372
0.0,1.0,0.0,0.0,2024-07-05 02:36:30.588372
0.0,1.0,0.0,0.0,2024-07-05 11:48:24.395949
0.0,1.0,0.0,0.0,2024-07-05 12:46:44.556339
0.0,1.0,0.0,0.0,2024-07-05 12:46:44.566847
0.0,1.0,0.0,0.0,2024-07-05 13:10:37.429449
0.0,1.0,0.0,0.0,2024-07-05 13:10:37.429449
0.0,0.636,0.364,0.4588,2024-07-05 13:10:37.434564
0.0,0.839,0.161,0.3182,2024-07-05 13:11:25.852337
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.583994
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.592145
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.597156
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.602395
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.602395
0.0,0.6,0.4,0.4588,2024-07-05 13:17:59.612138
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.612138
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.612138
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.628457
0.0,0.737,0.263,0.3612,2024-07-05 13:17:59.632532
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.632718
0.0,0.8,0.2,0.25,2024-07-05 13:17:59.632718
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.632718
0.0,0.879,0.121,0.0258,2024-07-05 13:17:59.637278
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.637278
0.0,1.0,0.0,0.0,2024-07-05 13:17:59.642534
0.0,1.0,0.0,0.0,2024-07-06 01:07:15.741317
0.0,0.749,0.251,0.5719,2024-07-06 02:07:15.748973
0.0,0.85,0.15,0.3182,2024-07-06 08:34:24.577709
0.0,1.0,0.0,0.0,2024-07-06 09:34:24.577709
0.0,0.726,0.274,0.5994,2024-07-06 10:34:24.577709
0.0,0.852,0.148,0.3818,2024-07-06 11:34:24.577709
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.521458
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.521458
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.521458
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.521458
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.521458
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.531298
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.531298
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.531298
0.0,0.811,0.189,0.2732,2024-07-06 13:17:38.531298
0.153,0.694,0.153,0.0,2024-07-06 13:17:38.531298
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.541347
0.0,1.0,0.0,0.0,2024-07-06 13:17:38.541347
0.0,1.0,0.0,0.0,2024-07-06 13:17:59.583994
0.0,0.545,0.455,0.6124,2024-07-06 13:17:59.592145
0.0,1.0,0.0,0.0,2024-07-06 13:17:59.592145
0.0,0.828,0.172,0.3612,2024-07-06 13:17:59.602395
0.0,1.0,0.0,0.0,2024-07-06 13:17:59.602395
0.0,0.541,0.459,0.6249,2024-07-06 13:17:59.612138
0.0,0.813,0.187,0.3182,2024-07-06 13:17:59.622300
0.0,0.729,0.271,0.3818,2024-07-06 13:17:59.622300
0.12,0.743,0.137,0.0772,2024-07-06 13:17:59.632718
0.0,0.645,0.355,0.296,2024-07-06 13:17:59.646853
0.0,0.722,0.278,0.4019,2024-07-06 13:17:59.649189
0.0,1.0,0.0,0.0,2024-07-06 13:17:59.653961
0.155,0.845,0.0,-0.296,2024-07-06 17:34:24.577709
0.0,1.0,0.0,0.0,2024-07-06 18:34:24.577709
0.0,1.0,0.0,0.0,2024-07-06 18:34:24.577709
0.231,0.769,0.0,-0.4019,2024-07-06 21:34:24.577709
0.0,0.645,0.355,0.5106,2024-07-07 13:05:41.736697
0.0,0.777,0.223,0.3182,2024-07-07 13:05:41.740696
0.0,0.876,0.124,0.1779,2024-07-07 13:05:41.743834
0.167,0.833,0.0,-0.3818,2024-07-07 13:17:38.507238
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.521458
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.521458
0.0,0.743,0.257,0.5859,2024-07-07 13:17:38.521458
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.521458
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.521458
0.0,0.753,0.247,0.3182,2024-07-07 13:17:38.531298
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.531298
0.0,0.833,0.167,0.3818,2024-07-07 13:17:38.531298
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.531298
0.0,0.796,0.204,0.3182,2024-07-07 13:17:38.531298
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.531298
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.541347
0.0,0.659,0.341,0.6908,2024-07-07 13:17:38.541347
0.0,0.58,0.42,0.4404,2024-07-07 13:17:38.541347
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.547280
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.547280
0.0,0.884,0.116,0.1779,2024-07-07 13:17:38.551579
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.551579
0.0,1.0,0.0,0.0,2024-07-07 13:17:38.551579
0.0,1.0,0.0,0.0,2024-07-07 13:17:59.599167
0.0,1.0,0.0,0.0,2024-07-07 13:17:59.599167
0.0,0.491,0.509,0.8074,2024-07-07 13:17:59.602395
0.0,1.0,0.0,0.0,2024-07-07 13:17:59.622300
0.192,0.72,0.088,-0.3182,2024-07-07 13:17:59.642534
0.0,0.909,0.091,0.0258,2024-07-07 13:17:59.650245
0.0,1.0,0.0,0.0,2024-07-07 14:17:38.541347
0.0,0.926,0.074,0.0516,2024-07-07 14:17:59.602395
0.0,0.833,0.167,0.0516,2024-07-07 14:17:59.646853
0.0,0.597,0.403,0.6597,2024-07-07 16:17:38.506426
0.123,0.596,0.281,0.4019,2024-07-07 16:17:38.531298
0.358,0.37,0.272,-0.1779,2024-07-07 17:05:41.740696
0.0,1.0,0.0,0.0,2024-07-07 17:17:59.592145
0.0,0.671,0.329,0.5994,2024-07-07 17:17:59.602395
0.0,0.769,0.231,0.34,2024-07-07 18:05:41.735698
0.0,0.687,0.313,0.6249,2024-07-07 18:05:41.742383
